,SDG Frame,Slope to,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score,Goal 1 Score Error,Goal 2 Score Error,Goal 3 Score Error,Goal 4 Score Error,Goal 5 Score Error,Goal 6 Score Error,Goal 7 Score Error,Goal 8 Score Error,Goal 9 Score Error,Goal 10 Score Error,Goal 11 Score Error,Goal 12 Score Error,Goal 13 Score Error,Goal 14 Score Error,Goal 15 Score Error,Goal 16 Score Error,Goal 17 Score Error,Goal 1 Score R,Goal 2 Score R,Goal 3 Score R,Goal 4 Score R,Goal 5 Score R,Goal 6 Score R,Goal 7 Score R,Goal 8 Score R,Goal 9 Score R,Goal 10 Score R,Goal 11 Score R,Goal 12 Score R,Goal 13 Score R,Goal 14 Score R,Goal 15 Score R,Goal 16 Score R,Goal 17 Score R
11,0,Goal 12 Score,-0.2658644875905364,-0.6240297092643912,-0.4243317563622366,-0.30862391641389186,-0.42702282459185176,-0.5560067894214111,-0.35452242383285804,-0.7727985648350465,-0.41828795543193886,-0.2174082529277465,-0.43591979137256054,,0.4552813873427479,0.28739591257248137,-0.18054745780406695,-0.723294925858256,-0.3389759079985401,0.005568540336376404,0.01783558124602793,0.007008601251039922,0.006490117549718845,0.01110499320205306,0.011301689231669363,0.010858704086482275,0.016783587013778155,0.005388198279964373,0.008152807252046694,0.010107625710123518,,0.006443277561501143,0.025612548266271074,0.018533503090212174,0.01111073560616003,0.01814210918866791,0.45000398123300267,0.30526356025589424,0.5681709974743951,0.4480193502087111,0.34672257659411293,0.46488153272255184,0.27672747439105183,0.4321392898515739,0.6838573694056298,0.20334253010833922,0.4003454474802493,,0.641848099519094,0.043239219598109654,0.03294120581111171,0.6033512343452738,0.11135490428373593
12,0,Goal 13 Score,-0.3972139110951971,-0.9554804493190316,-0.6334903906352072,-0.4532919629953475,-0.5411859252710377,-0.7261805205806293,-0.4578209392050527,-1.1022647895795017,-0.6267263034833281,-0.38592493181505033,-0.5694952346550788,1.4097833062432963,,0.2746862796336835,-0.23355540742107034,-1.0564555019688524,-0.3550521661377615,0.01086037308146267,0.033017412640338556,0.014428524914893092,0.012749210884397115,0.021895428295311905,0.023448429231539124,0.02072619107648368,0.03316514948253589,0.011974125039527935,0.014314137690382455,0.020276709364207075,0.01995167251776522,,0.045782506896386806,0.032867515344596476,0.02373000034105517,0.03319090343444983,0.3243934868951721,0.2311189601523187,0.4089550605611874,0.3121197036240134,0.17984586726612503,0.25609366007565826,0.14903342971617387,0.2839164406803001,0.495790487239054,0.20692329022000813,0.22066296092285706,0.641848099519094,,0.012756106591135042,0.017801808421522597,0.4156897535666605,0.03945331945711665
13,0,Goal 14 Score,-0.07117222921400702,-0.07770580682307436,-0.09400292212651092,-0.0656859043561538,-0.0024005485808175136,-0.0695087291890052,-0.07626087543012072,-0.02609714168653406,-0.06009577190005081,-0.07547544772137856,-0.08729216148570444,0.15045175559761906,0.046438819616860166,,0.17492271716231314,-0.10991037573119967,0.03142527577735487,0.0052627567210334625,0.015412150202017874,0.007508414218336937,0.006196739587732445,0.009940844111525843,0.011100484391417592,0.009124476352569374,0.01610711272278675,0.006839507106531611,0.006452360763849357,0.009298088347239159,0.01340816860440698,0.007740050148133614,,0.01322723750465194,0.012593335725694762,0.013911840705444415,0.06160275836229902,0.009041796073655824,0.05326403053937946,0.03876727813975789,2.0930724899951437e-05,0.013878551107778221,0.024459735695987354,0.0009413700010607156,0.026964102899789028,0.046813476478171044,0.030665887803210824,0.043239219598109654,0.012756106591135042,,0.059065310865806436,0.026613382822608868,0.0018281558059158078
14,0,Goal 15 Score,0.004938906899274362,0.17849375535997813,0.0263014987288291,0.018028580202565394,0.15746660945038615,0.16423204820930282,0.006394525757193574,0.2605263515267507,0.09914002248457951,0.06964875094227589,0.07391741187311127,-0.18245178421099703,-0.07622092169944165,0.3376651805093957,,0.15554610417500267,0.1745290332251969,0.007547560327260563,0.021243274241319273,0.01070987128692709,0.008774860857500283,0.013485679659407598,0.015216033772071494,0.012834709291861639,0.02183854896865837,0.009448536265310033,0.009086955815015627,0.013046356798120471,0.01872898542918763,0.010726329744184197,0.02553343334762251,,0.01748790881807866,0.019061818743018086,0.0001536740850690083,0.02471460927868162,0.002160091993686723,0.0015128780822021204,0.04665521116031892,0.04013665598514124,8.908914783471227e-05,0.048600162151526655,0.03801509690615625,0.02065123831512336,0.011390911760034947,0.03294120581111171,0.017801808421522597,0.059065310865806436,,0.02761219349958112,0.029211261494479644
15,0,Goal 16 Score,0.28032294493185433,0.7431706714633117,0.4672822642561703,0.3152041492564685,0.401578606419859,0.5816359806175099,0.4210600898600704,0.8455659632260795,0.386962118496484,0.264804620631785,0.49500593647433133,-0.834170423122134,-0.39347587550253144,-0.24213712896128578,0.17751774399000728,,0.4012169893149717,0.006067675066165447,0.018161241023255975,0.007267176276916214,0.007235049179892566,0.012642221681662343,0.012403718230094146,0.011152523363426755,0.017761188714358365,0.007222491657322557,0.008429381530753429,0.010418130673634575,0.012813925122993284,0.008838216699587356,0.027743642366602587,0.019958160552806564,,0.019219158770314423,0.43378408993217565,0.37540684587761725,0.597430262617558,0.40521181362330616,0.2658775763997411,0.441108336048733,0.338464908617052,0.4485870759551328,0.5074723075256663,0.2615699924776005,0.4476134894610713,0.6033512343452738,0.4156897535666605,0.026613382822608868,0.02761219349958112,,0.13526671530196394
16,0,Goal 17 Score,0.15372128922000156,0.3191657502332641,0.23860518713961967,0.18549561749271412,0.32079957247614116,0.35587680091422397,0.2620703775798733,0.3971459870273886,0.17629349702936714,0.041196915311484665,0.30331113723423797,-0.32850388967529665,-0.1111197824429231,0.058174694117821606,0.16737193207727222,0.3371410456294861,,0.006793837801460756,0.020178545450837897,0.00947631740764643,0.007848692199192731,0.01208311676864597,0.013632998887776363,0.01154713983549715,0.0205940431521883,0.008822784011471496,0.008958081054510998,0.011492905205344349,0.017581643104314707,0.010387673475815698,0.025753698500182592,0.018280130090499436,0.016149782926705002,,0.1552358581178377,0.08239963930243871,0.1853770937976626,0.16700644789746621,0.20191836535302246,0.19652136727527314,0.15603752209807406,0.11776597005885099,0.12534751099501032,0.007534143447169278,0.19999850601503968,0.11135490428373593,0.03945331945711665,0.0018281558059158078,0.029211261494479644,0.13526671530196394,
17,38,Goal 1 Score,,-0.36504183599587364,0.9259979555117502,0.1655418142434669,-0.3993357866545207,0.2643474578412252,0.4653956908038031,-0.5480281761496608,0.6931665446004561,0.2644346962778751,0.23861355945982562,-2.1911549274777986,-1.1441850773689914,-0.9510110968609097,-0.6032352154215552,0.16740513237211774,0.15384996456251263,,0.06915417727245421,0.05793053264949655,0.034945418728316524,0.04381529920286748,0.08689329646082744,0.04243482593836473,0.08398238342665072,0.14540034140520244,0.030588616909620076,0.04986605469352655,0.26166060322859763,0.11374297349629622,0.10636982278412774,0.05586503878509292,0.08600133649232837,0.07448311793864215,,0.03148993462386067,0.22966866846089629,0.02551692873023602,0.08836217805872269,0.010683952821435316,0.1230778952847654,0.047335663550757724,0.025834279614521928,0.08020941231027788,0.02602245947645983,0.07563650601272418,0.10560662321932793,0.08531493490784575,0.11976040167433406,0.004401801122392473,0.004953834721611152
18,38,Goal 2 Score,-0.08626390599300138,,0.13994192227105862,0.11023375913216626,0.23312099958557456,0.3487215872612497,0.1053215293416997,0.48013031242177523,0.5961634843665412,-0.04462464626280635,0.1647825702531257,0.6818931482314724,-0.09046264681816515,0.24396712873405352,0.14101666845319002,0.4297947685927526,0.3110424609278257,0.016341988394233738,,0.03172763503934699,0.016791602410926153,0.020838112967706084,0.04076314892372409,0.021732735085113117,0.03847785751941675,0.06865650364722091,0.01542941359747939,0.023908902975044714,0.13023345344729473,0.05838429994374163,0.05342006101120308,0.028541990252863067,0.03924285354138626,0.03470784418415413,0.03148993462386067,,0.0221968265495957,0.04788017579123229,0.12742840990567553,0.07867792031595594,0.026673694945523425,0.15374976690958278,0.08086590159945421,0.009666105979577394,0.05251630583047489,0.03099784207903826,0.0027935130188953966,0.023759103302905375,0.027694548678518546,0.12278028884156847,0.0856839721831989
19,38,Goal 3 Score,0.24802286775457352,0.15861456087906137,,0.24028170959504971,0.06488128579091978,0.5323307572776286,0.3194650979094785,0.28237609595465757,0.7980832660137938,0.04019049307405216,0.3183846293937161,-0.6796297880042327,-0.5114558614135385,-0.2822484515377642,-0.29001823712195773,0.49893477425231014,0.09521906743155441,0.015516337539144562,0.0359610959877311,,0.01637931265889912,0.023645915714285665,0.04139468292675476,0.02075851974241317,0.043473418987013755,0.07120047144087263,0.016449354414462575,0.023781048169211484,0.1389238617718425,0.059742319536022825,0.05674713934747663,0.029180456116008398,0.04122280683903882,0.038506426229958875,0.22966866846089629,0.0221968265495957,,0.20071170919758802,0.008708576044597483,0.16175700893099573,0.21652122919278968,0.046919876042425174,0.12786034778297034,0.00691756789012047,0.17297390574862767,0.027167420283589695,0.07878312815702795,0.028056618947525345,0.10334959770239041,0.14598180549913523,0.007084559665651586
20,38,Goal 4 Score,0.15414189367713207,0.43435129281788987,0.8353183000730701,,0.523536764138957,0.7058162028266026,0.5780478284388944,0.3739480009824174,1.1460101130277538,-0.25269471520367487,0.7542662284987768,-1.4529081152886985,-0.8644906689294439,0.1534256740545335,-0.30087910507555027,0.38682236349957283,0.44341641435417395,0.03253892705441099,0.06616352624721057,0.05694124463179201,,0.040509435811357644,0.08077815707813489,0.03901467844043532,0.08203952233171921,0.136656288410707,0.02954141008845381,0.0413932100888062,0.2578850575281275,0.11223590151231935,0.10719404961561857,0.056530713546624964,0.08211420855531096,0.07044136110182696,0.02551692873023602,0.04788017579123229,0.20071170919758802,,0.1631065263281218,0.08179974563336483,0.2039153475189793,0.02366966690256309,0.07583768884539946,0.07866250950890878,0.2792508147408429,0.03571483158326026,0.06474500040645648,0.0023847178091907966,0.03199712429398602,0.025240796084826864,0.04419338458454425
21,38,Goal 5 Score,-0.22127287614011887,0.5466191811643241,0.13422323461130078,0.31154741653411394,,0.45437696625348806,0.13312468521911872,0.2671779612191805,0.6875187719951972,-0.3575309740777303,0.3979035506900012,-1.187264106068533,-0.4536383780680834,0.5045312396684226,0.1888303720726115,0.4357270363734,0.5156902182988489,0.02427815787505653,0.04886094460673385,0.048917515333239445,0.02410644473657867,,0.06315054984291829,0.03342366299536646,0.06339554733170792,0.10711454260841548,0.020359432495581257,0.035070082474877945,0.1984861589327203,0.08817598021263205,0.0809762256903623,0.04385169609128425,0.06240872929796533,0.05271627577103214,0.08836217805872269,0.12742840990567553,0.008708576044597483,0.1631065263281218,,0.0569671313628027,0.0181745046820999,0.020304579857437718,0.045867000548694074,0.2646219424498825,0.13059416774929258,0.040076521008244284,0.02995906298970257,0.04333512658442894,0.021178423028684962,0.053818544290185524,0.10044644010580152
22,38,Goal 6 Score,0.040416325198226064,0.22561815267551327,0.30386560746223035,0.1158938337003019,0.12537416197066167,,0.16588802312750203,0.4012307504220758,0.42610250096631214,-0.04716737519801938,0.15878276825728607,-0.10542322994933627,-0.3169369671335913,-0.05087319117929083,0.030480964230231382,0.32109587264914313,0.0592540849813182,0.013285195764644054,0.026373206286531024,0.023628956811685177,0.013263637566747826,0.01742484292244117,,0.016788179642793333,0.03072585077207111,0.05573298933713561,0.012366623615482642,0.018997917459625282,0.10635525946866047,0.04576426487725866,0.04345367047679282,0.023259253997654286,0.031867061884735946,0.029126004152971438,0.010683952821435316,0.07867792031595594,0.16175700893099573,0.08179974563336483,0.0569671313628027,,0.10227835250901827,0.16595465126292264,0.06385099219731905,0.016691301086977934,0.07536733448640247,0.0011451865479837782,0.05299839381623513,0.0015967987044455266,0.0019999336520492017,0.10592065089928657,0.004806197560695584
23,38,Goal 7 Score,0.2644586052616704,0.2532596622195323,0.6777617668085347,0.35276552819112483,0.13652242371266668,0.6165505536852822,,0.23168166666946405,1.108616705211027,-0.042591064462931746,0.4870534018342035,-0.5822050076223559,-0.4342266183748013,-0.22191329645185626,-0.27647405320609175,0.2613235248395568,0.014033836702095522,0.02411336225051696,0.052259259632523494,0.04404027578917053,0.023809506705381477,0.03427673443112466,0.06239607452658946,,0.06437670766378992,0.10439294469009545,0.023998628989198256,0.03426308286625724,0.20418995713970092,0.08944095446863624,0.0834964191142253,0.04388083151405047,0.0643565460080087,0.05628441466255645,0.1230778952847654,0.026673694945523425,0.21652122919278968,0.2039153475189793,0.0181745046820999,0.10227835250901827,,0.0148878054886118,0.11629168422352507,0.0036617619001182784,0.1907989230433302,0.009397272371883527,0.02676678047355449,0.008174951764803226,0.04427038350110975,0.01887619908461176,7.253777062115966e-05
24,38,Goal 8 Score,-0.08637450702503813,0.3202250783418977,0.16616093470588708,0.06329667986024617,0.07599646230094845,0.41361398917791364,0.06425974788005974,,0.34839839508127857,-0.0026516550980986435,0.12605577640005275,0.6652763485169282,-0.04393332451092287,0.10695994295987185,0.03704039283357613,0.3351418565538357,-0.06851132564120763,0.01323643068542467,0.025662980694623576,0.02558142858842693,0.013886501244226489,0.018032315617865658,0.03167414684779948,0.01785566835430872,,0.0572607604141796,0.012661804233663362,0.01959197153689273,0.10562893748351658,0.047724019650874944,0.04400297326169658,0.023605217388368883,0.03224606840702019,0.02955084418133865,0.047335663550757724,0.15374976690958278,0.046919876042425174,0.02366966690256309,0.020304579857437718,0.16595465126292264,0.0148878054886118,,0.04140862086259414,5.117287690647824e-05,0.04607877360254767,0.044239148679476384,0.0009878796524467291,0.00684720808321779,0.0028648925930834248,0.11193541864927435,0.006232879912031999
25,38,Goal 9 Score,0.037269945896498666,0.13564383549149944,0.16020928295063447,0.0661754097832842,0.0667138155596637,0.1498489026760421,0.10489800819065662,0.11885422392067523,,-0.015960410924991935,0.09341612728733646,-0.19158871535389083,-0.19631176373506903,-0.006221908040152914,-0.030289345574939078,0.0904015787607679,0.09780338131603157,0.007817836708532866,0.01562127122904986,0.014292965359697417,0.007891104783664506,0.010393926872131266,0.019599808205973426,0.009877725922471941,0.01953419802220193,,0.007375520097264562,0.01127339304633237,0.06276672904406197,0.0270699878551626,0.025788642252429057,0.013768206872483257,0.019745889019266546,0.01698858916663093,0.025834279614521928,0.08086590159945421,0.12786034778297034,0.07583768884539946,0.045867000548694074,0.06385099219731905,0.11629168422352507,0.04140862086259414,,0.005434447867643165,0.07417894485605321,0.010754840377386502,0.05781893376731774,6.791722012777921e-05,0.005615629956851533,0.02387392035819131,0.03723345027119689
26,38,Goal 10 Score,0.3033240850738879,-0.21660913394475195,0.17211950789891153,-0.31129463647669037,-0.7401371115677139,-0.35387385914319064,-0.08597488572527268,-0.01929846643448143,-0.3404954855600569,,-0.4856511330273299,2.739500146873541,0.699074170732239,-0.630067609483201,-0.6830492689567178,-0.08265798449698256,-0.8624950471839418,0.03508716657982097,0.07489475427866864,0.07044588335493711,0.0363920650539997,0.042146758331381054,0.09278075799235744,0.048443949709340295,0.09215127720740891,0.15734753375576535,,0.05151035466723564,0.27605145186940105,0.12657860396095508,0.11715731820961284,0.059350935817651496,0.09226864182179433,0.07434564354139879,0.08020941231027788,0.009666105979577394,0.00691756789012047,0.07866250950890878,0.2646219424498825,0.016691301086977934,0.0036617619001182784,5.117287690647824e-05,0.005434447867643165,,0.09397632477878577,0.10307171085910997,0.03436818929046258,0.03264673427695026,0.13386143429137456,0.0009355651676016994,0.13572863238304897
27,38,Goal 11 Score,0.10905691837198851,0.3187006110525134,0.5432859811040917,0.3702284474497002,0.3282055853053594,0.47465688697579483,0.3917412799598504,0.3655427376553636,0.7940700070758439,-0.19350582833603172,,-1.4554433741154467,-0.6595652333872718,-0.23072023022886262,-0.07246066511876154,0.5770350228390735,0.4640818992604738,0.02279098584571701,0.04624143182156408,0.04057956601390105,0.020317685357117695,0.028927102875595877,0.056791378934754465,0.02755809504019657,0.056813762258170766,0.09582781427595567,0.020524102941205925,,0.1771463158743532,0.07812528507970999,0.07477609122339963,0.040178725232981126,0.05483447608261598,0.04792570818823492,0.02602245947645983,0.05251630583047489,0.17297390574862767,0.2792508147408429,0.13059416774929258,0.07536733448640247,0.1907989230433302,0.04607877360254767,0.07417894485605321,0.09397632477878577,,0.07301596196491508,0.07678139632359186,0.010986696944233869,0.0037808234720757474,0.11442979598529765,0.09862292275176018
